OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
ORD200431,2024-10-06,C62312,Printer,1.0,52.54,Unknown,,Cancelled,TRK59623037,6,WINTER15,Facebook,52.54
ORD200432,2023-09-04,C58443,Tablet,2.0,424.32,Unknown,,Returned,TRK77163738,6,NO_COUPON,Referral,848.64
ORD200433,2023-08-26,C36613,Monitor,3.0,631.64,Unknown,,Returned,TRK13282106,3,FREESHIP,Facebook,1894.92
ORD200434,2023-10-22,C73893,Printer,5.0,327.68,Unknown,,Returned,TRK85939879,6,NO_COUPON,Facebook,1638.4
ORD200435,2023-05-27,C48601,Printer,1.0,414.47,Unknown,,Returned,TRK97868309,3,FREESHIP,Instagram,414.47
ORD200436,2023-02-11,C14568,Laptop,4.0,221.33,Unknown,,Pending,TRK73545796,5,NO_COUPON,Google,885.32
ORD200437,2024-04-18,C63378,Phone,1.0,512.39,Unknown,,Delivered,TRK20863705,2,FREESHIP,Instagram,512.39
ORD200438,2025-01-03,C77800,Tablet,3.0,459.34,Unknown,,Pending,TRK27439574,3,SAVE10,Instagram,1378.02
ORD200439,2024-09-08,C91155,Tablet,1.0,146.32,Unknown,,Shipped,TRK36260319,4,WINTER15,Facebook,146.32
ORD200440,2024-11-05,C60215,Desk,4.0,83.6,Unknown,,Pending,TRK31727767,4,SAVE10,Facebook,334.4
ORD200441,2023-12-13,C52915,Printer,2.0,328.54,Unknown,,Returned,TRK79466982,6,FREESHIP,Email,657.08
ORD200442,2024-05-06,C72588,Chair,5.0,314.94,Unknown,,Pending,TRK43410829,8,SAVE10,Instagram,1574.7
ORD200443,2024-05-14,C61668,Chair,2.0,69.64,Unknown,,Returned,TRK58970302,6,NO_COUPON,Facebook,139.28
ORD200444,2024-06-08,C79508,Printer,1.0,135.17,Unknown,,Shipped,TRK61882353,6,FREESHIP,Instagram,135.17
ORD200445,2024-03-23,C94569,Phone,1.0,487.21,Unknown,,Delivered,TRK31351770,3,SAVE10,Referral,487.21
ORD200446,2023-10-18,C89592,Laptop,5.0,509.58,Unknown,,Delivered,TRK49442402,6,FREESHIP,Instagram,2547.9
ORD200447,2024-04-07,C48207,Printer,2.0,416.81,Unknown,,Returned,TRK45355655,2,NO_COUPON,Facebook,833.62
ORD200448,2023-09-04,C16776,Laptop,,,Unknown,,Pending,TRK12860600,4,SAVE10,Instagram,
ORD200449,2024-08-26,C91518,Tablet,3.0,253.05,Unknown,,Pending,TRK48688724,3,NO_COUPON,Instagram,759.15
ORD200450,2024-01-15,C36408,Monitor,5.0,615.1,Unknown,,Returned,TRK94023253,10,WINTER15,Instagram,3075.5
ORD200451,2023-04-01,C14837,Monitor,1.0,183.18,Unknown,,Cancelled,TRK17501136,6,SAVE10,Email,183.18
ORD200452,2023-07-23,C36467,Printer,1.0,75.78,Unknown,,Pending,TRK20863987,5,SAVE10,Google,75.78
ORD200453,2025-05-02,C15017,Tablet,1.0,675.57,Unknown,,Shipped,TRK51241924,1,WINTER15,Facebook,675.57
ORD200454,2024-11-27,C54759,Laptop,1.0,109.29,Unknown,,Cancelled,TRK75583042,5,FREESHIP,Google,109.29
ORD200455,2024-03-26,C58341,Phone,1.0,639.83,Unknown,,Pending,TRK32856728,2,SAVE10,Referral,639.83
ORD200456,2023-06-26,C94479,Desk,5.0,62.81,Unknown,,Shipped,TRK69089975,9,SAVE10,Facebook,314.05
ORD200457,2025-05-25,C50236,Desk,4.0,615.83,Unknown,,Returned,TRK67692578,4,WINTER15,Instagram,2463.32
ORD200458,2024-07-02,C31412,Monitor,4.0,510.58,Unknown,,Returned,TRK61946127,7,WINTER15,Email,2042.32
ORD200459,2024-07-24,C90142,Desk,1.0,334.39,Unknown,,Returned,TRK39717191,2,NO_COUPON,Instagram,334.39
ORD200460,2024-10-06,C83548,Laptop,1.0,144.25,Unknown,,Returned,TRK93822942,2,WINTER15,Referral,144.25
ORD200461,2024-06-08,C29697,Tablet,1.0,401.82,Unknown,,Shipped,TRK47776482,5,FREESHIP,Google,401.82
ORD200462,2025-03-31,C22991,Phone,1.0,252.68,Unknown,,Cancelled,TRK32796086,1,NO_COUPON,Referral,252.68
ORD200463,2023-05-26,C25276,Laptop,5.0,662.78,Unknown,,Shipped,TRK14011732,9,SAVE10,Instagram,3313.9
ORD200464,2023-03-14,C39176,Tablet,4.0,434.42,Unknown,,Cancelled,TRK71418686,6,FREESHIP,Google,1737.68
ORD200465,2024-02-26,C58773,Printer,5.0,513.49,Unknown,,Cancelled,TRK65438300,8,NO_COUPON,Google,2567.45
ORD200466,2023-07-18,C37412,Phone,1.0,432.47,Unknown,,Delivered,TRK97829604,4,FREESHIP,Referral,432.47
ORD200467,2024-08-30,C36492,Desk,1.0,45.94,Unknown,,Cancelled,TRK44350440,2,WINTER15,Email,45.94
ORD200468,2025-06-21,C90110,Phone,1.0,418.36,Unknown,,Delivered,TRK60203957,5,FREESHIP,Email,418.36
ORD200469,2023-11-26,C13877,Chair,5.0,676.98,Unknown,,Cancelled,TRK17254691,5,NO_COUPON,Facebook,3384.9
ORD200470,2023-09-29,C25149,Tablet,4.0,263.62,Unknown,,Shipped,TRK33538608,5,SAVE10,Email,1054.48
ORD200471,2025-04-19,C52717,Desk,5.0,551.27,Unknown,,Cancelled,TRK27625571,7,FREESHIP,Referral,2756.35
ORD200472,2023-01-06,C60029,Chair,3.0,508.12,Unknown,,Cancelled,TRK86461316,8,FREESHIP,Referral,1524.36
ORD200473,2025-02-25,C28552,Chair,2.0,14.93,Unknown,,Shipped,TRK71597160,4,NO_COUPON,Facebook,29.86
ORD200474,2023-11-15,C72293,Printer,3.0,229.34,Unknown,,Shipped,TRK84378003,6,SAVE10,Referral,688.02
ORD200475,2025-04-19,C29844,Tablet,2.0,438.62,Unknown,,Cancelled,TRK91642337,3,SAVE10,Facebook,877.24
ORD200476,2024-01-15,C77872,Phone,2.0,513.59,Unknown,,Returned,TRK19292184,4,FREESHIP,Referral,1027.18
ORD200477,2025-03-05,C56564,Phone,2.0,253.74,Unknown,,Shipped,TRK13166044,5,SAVE10,Google,507.48
ORD200478,2024-11-01,C16758,Tablet,3.0,62.77,Unknown,,Shipped,TRK88544431,6,FREESHIP,Referral,188.31
ORD200479,2023-02-18,C87011,Monitor,4.0,25.29,Unknown,,Pending,TRK21429162,8,NO_COUPON,Google,101.16
ORD200480,2023-06-16,C21147,Chair,1.0,335.1,Unknown,,Pending,TRK93171043,6,FREESHIP,Referral,335.1
ORD200481,2023-04-23,C94568,Laptop,4.0,484.85,Unknown,,Delivered,TRK58653915,5,WINTER15,Referral,1939.4
ORD200482,2025-03-02,C35852,Monitor,3.0,381.41,Unknown,,Pending,TRK22302049,6,NO_COUPON,Instagram,1144.23
ORD200483,2023-01-18,C66462,Phone,5.0,347.92,Unknown,,Pending,TRK52743700,6,WINTER15,Google,1739.6
ORD200484,2024-05-29,C29092,Chair,4.0,15.01,Unknown,,Cancelled,TRK90455340,6,NO_COUPON,Facebook,60.04
ORD200485,2023-08-01,C46651,Chair,3.0,404.79,Unknown,,Shipped,TRK67679195,6,SAVE10,Instagram,1214.37
ORD200486,2023-02-03,C88981,Printer,4.0,611.26,Unknown,,Shipped,TRK75267873,5,SAVE10,Referral,2445.04
ORD200487,2023-03-09,C40136,Printer,3.0,346.52,Unknown,,Pending,TRK92924852,3,SAVE10,Google,1039.56
ORD200488,2024-12-05,C81573,Chair,1.0,36.65,Unknown,,Cancelled,TRK96522994,1,WINTER15,Email,36.65
ORD200489,2023-09-05,C11940,Tablet,3.0,149.34,Unknown,,Cancelled,TRK85466461,7,WINTER15,Email,448.02
ORD200490,2024-07-22,C50097,Chair,5.0,467.81,Unknown,,Cancelled,TRK62785150,10,NO_COUPON,Facebook,2339.05
ORD200491,2023-01-05,C98168,Phone,5.0,420.7,Unknown,,Pending,TRK56423359,5,WINTER15,Facebook,2103.5
ORD200492,2023-10-25,C39074,Laptop,5.0,606.52,Unknown,,Shipped,TRK13027036,6,SAVE10,Instagram,3032.6
ORD200493,2025-01-28,C84908,Phone,1.0,420.26,Unknown,,Pending,TRK64135970,4,FREESHIP,Facebook,420.26
ORD200494,2023-07-19,C64516,Laptop,3.0,505.79,Unknown,,Pending,TRK63920573,3,FREESHIP,Referral,1517.37
ORD200495,2025-06-05,C63827,Phone,4.0,493.73,Unknown,,Pending,TRK35730581,6,SAVE10,Facebook,1974.92
ORD200496,2025-03-14,C93618,Printer,3.0,201.21,Unknown,,Cancelled,TRK66129326,3,SAVE10,Google,603.63
ORD200497,2024-10-24,C93948,Printer,3.0,112.29,Unknown,,Shipped,TRK77358113,6,NO_COUPON,Google,336.87
ORD200498,2023-07-12,C73961,Tablet,4.0,132.56,Unknown,,Returned,TRK32607173,8,WINTER15,Instagram,530.24
ORD200499,2023-04-06,C18138,Printer,3.0,539.46,Unknown,,Shipped,TRK20289483,4,SAVE10,Facebook,1618.38
ORD200500,2024-04-07,C79475,Laptop,5.0,508.59,Unknown,,Returned,TRK42168516,8,WINTER15,Facebook,2542.95
ORD200501,2024-02-04,C88546,Desk,4.0,203.46,Unknown,,Pending,TRK19867754,7,SAVE10,Referral,813.84
ORD200502,2023-05-20,C69332,Monitor,3.0,565.25,Unknown,,Returned,TRK65718848,7,SAVE10,Email,1695.75
ORD200503,2023-08-31,C64554,Tablet,3.0,136.84,Unknown,,Pending,TRK95384568,4,FREESHIP,Facebook,410.52
ORD200504,2025-06-11,C11676,Monitor,2.0,464.5,Unknown,,Cancelled,TRK35726395,2,WINTER15,Instagram,
ORD200505,2023-06-11,C36014,Printer,2.0,434.97,Unknown,,Shipped,TRK97246526,7,NO_COUPON,Email,869.94
ORD200506,2023-07-25,C23279,Monitor,2.0,43.67,Unknown,,Returned,TRK58039693,4,WINTER15,Instagram,87.34
ORD200507,2023-07-05,C86481,Phone,1.0,171.59,Unknown,,Pending,TRK87513944,5,WINTER15,Email,171.59
ORD200508,2025-05-14,C39550,Phone,1.0,558.27,Unknown,,Delivered,TRK24120267,1,NO_COUPON,Referral,558.27
ORD200509,2023-02-15,C68937,Laptop,2.0,425.03,Unknown,,Returned,TRK31908657,2,WINTER15,Google,850.06
ORD200510,2024-12-16,C72533,Printer,1.0,376.76,Unknown,,Delivered,TRK51288986,5,SAVE10,Email,376.76
ORD200511,2024-03-15,C11415,Monitor,5.0,575.24,Unknown,,Delivered,TRK65061457,7,WINTER15,Email,2876.2
ORD200512,2024-09-27,C14114,Desk,3.0,568.02,Unknown,,Pending,TRK63290700,3,FREESHIP,Instagram,1704.06
ORD200513,2025-02-09,C64128,Tablet,3.0,94.88,Unknown,,Shipped,TRK37053575,8,NO_COUPON,Referral,284.64
ORD200514,2023-04-16,C15629,Printer,3.0,304.15,Unknown,,Shipped,TRK64926044,3,WINTER15,Instagram,912.45
ORD200515,2023-03-14,C67561,Phone,3.0,553.52,Unknown,,Shipped,TRK75900717,4,FREESHIP,Facebook,1660.56
ORD200516,2024-04-07,C47022,Monitor,3.0,166.99,Unknown,,Returned,TRK28855040,8,NO_COUPON,Facebook,500.97
ORD200517,2024-04-09,C55205,Tablet,4.0,198.35,Unknown,,Cancelled,TRK88141634,7,FREESHIP,Google,793.4
ORD200518,2025-06-13,C30686,Printer,4.0,403.58,Unknown,,Pending,TRK59807273,9,SAVE10,Referral,1614.32
ORD200519,2025-05-10,C71797,Laptop,4.0,464.29,Unknown,,Returned,TRK66010667,5,SAVE10,Email,1857.16
ORD200520,2023-03-10,C66332,Monitor,3.0,635.98,Unknown,,Returned,TRK27063398,5,NO_COUPON,Referral,1907.94
ORD200521,2024-02-25,C82318,Phone,1.0,528.06,Unknown,,Shipped,TRK37534165,2,NO_COUPON,Facebook,528.06
ORD200522,2024-04-20,C66254,Chair,1.0,515.32,Unknown,,Cancelled,TRK82843861,1,FREESHIP,Email,515.32
ORD200523,2025-02-18,C65083,Desk,4.0,657.79,Unknown,,Returned,TRK60937148,6,WINTER15,Google,2631.16
ORD200524,2023-10-25,C44778,Phone,,,Unknown,,Returned,TRK92617366,4,NO_COUPON,Referral,
ORD200525,2023-12-03,C54499,Monitor,1.0,668.48,Unknown,,Shipped,TRK18061555,1,SAVE10,Email,668.48
ORD200526,2024-02-29,C91201,Desk,2.0,46.5,Unknown,,Returned,TRK63526023,7,WINTER15,Google,
ORD200527,2024-08-19,C27202,Chair,5.0,653.47,Unknown,,Cancelled,TRK75406128,10,SAVE10,Referral,3267.35
ORD200528,2025-02-26,C32011,Chair,1.0,628.89,Unknown,,Returned,TRK70997744,2,SAVE10,Referral,628.89
ORD200529,2024-04-07,C21181,Tablet,2.0,675.1,Unknown,,Pending,TRK50363421,4,FREESHIP,Google,1350.2
ORD200530,2024-07-18,C98450,Chair,4.0,89.41,Unknown,,Pending,TRK14809530,9,NO_COUPON,Google,357.64
ORD200531,2024-07-02,C64502,Desk,5.0,320.01,Unknown,,Delivered,TRK14914388,6,NO_COUPON,Referral,1600.05
ORD200532,2025-05-03,C47365,Laptop,,,Unknown,,Delivered,TRK42207882,7,NO_COUPON,Email,
ORD200533,2023-03-05,C66349,Desk,1.0,565.85,Unknown,,Returned,TRK63550793,1,FREESHIP,Facebook,565.85
ORD200534,2024-06-06,C73289,Chair,3.0,648.59,Unknown,,Cancelled,TRK70872738,4,SAVE10,Email,1945.77
ORD200535,2024-07-24,C48649,Monitor,3.0,68.12,Unknown,,Cancelled,TRK45821445,3,FREESHIP,Email,204.36
ORD200536,2024-06-09,C18724,Chair,1.0,616.1,Unknown,,Returned,TRK52508861,6,NO_COUPON,Email,616.1
ORD200537,2025-03-23,C68553,Tablet,3.0,247.47,Unknown,,Delivered,TRK58218971,4,SAVE10,Facebook,742.41
ORD200538,2024-05-24,C61280,Phone,3.0,490.74,Unknown,,Shipped,TRK95487711,3,WINTER15,Email,1472.22
ORD200539,2025-02-18,C53277,Desk,3.0,531.72,Unknown,,Delivered,TRK17653832,7,SAVE10,Google,1595.16
ORD200540,2024-01-29,C87281,Laptop,5.0,648.65,Unknown,,Pending,TRK81765057,7,NO_COUPON,Referral,3243.25
ORD200541,2023-08-07,C69009,Printer,5.0,456.06,Unknown,,Pending,TRK61295842,10,NO_COUPON,Instagram,2280.3
ORD200542,2023-11-14,C49726,Tablet,1.0,17.98,Unknown,,Cancelled,TRK20739460,6,FREESHIP,Email,17.98
ORD200543,2024-03-09,C37531,Desk,5.0,269.86,Unknown,,Shipped,TRK93877673,6,WINTER15,Facebook,1349.3
ORD200544,2024-03-10,C48713,Printer,5.0,31.96,Unknown,,Returned,TRK96334419,5,FREESHIP,Referral,159.8
ORD200545,2023-12-19,C74138,Monitor,2.0,98.47,Unknown,,Returned,TRK74091695,3,NO_COUPON,Instagram,196.94
ORD200546,2024-03-01,C82399,Monitor,1.0,158.68,Unknown,,Returned,TRK77177284,6,WINTER15,Instagram,158.68
ORD200547,2023-08-20,C40427,Phone,1.0,613.98,Unknown,,Delivered,TRK25392280,4,FREESHIP,Facebook,613.98
ORD200548,2024-01-05,C17103,Printer,3.0,426.12,Unknown,,Delivered,TRK64398650,5,WINTER15,Instagram,1278.36
ORD200549,2025-02-25,C34266,Monitor,4.0,629.88,Unknown,,Cancelled,TRK56378197,8,WINTER15,Instagram,2519.52
ORD200550,2023-10-29,C97485,Laptop,4.0,228.91,Unknown,,Shipped,TRK81794737,4,FREESHIP,Google,915.64
ORD200551,2023-05-18,C23947,Laptop,1.0,120.98,Unknown,,Delivered,TRK74812710,6,WINTER15,Email,120.98
ORD200552,2023-09-30,C21665,Chair,4.0,425.18,Unknown,,Returned,TRK29890761,8,WINTER15,Facebook,1700.72
ORD200553,2023-08-23,C82550,Phone,2.0,333.83,Unknown,,Cancelled,TRK74103758,4,FREESHIP,Referral,667.66
ORD200554,2025-05-30,C61943,Laptop,2.0,492.9,Unknown,,Returned,TRK66126496,5,FREESHIP,Instagram,985.8
ORD200555,2023-01-07,C88933,Tablet,1.0,92.04,Unknown,,Shipped,TRK89306964,2,NO_COUPON,Facebook,92.04
ORD200556,2023-01-28,C30923,Laptop,1.0,654.27,Unknown,,Pending,TRK82609328,2,SAVE10,Facebook,654.27
ORD200557,2023-06-29,C56969,Tablet,1.0,56.2,Unknown,,Pending,TRK40719215,1,WINTER15,Facebook,56.2
ORD200558,2024-07-16,C76766,Phone,4.0,628.12,Unknown,,Delivered,TRK32052962,6,WINTER15,Instagram,2512.48
ORD200559,2024-04-15,C22981,Desk,3.0,157.4,Unknown,,Cancelled,TRK10115285,7,WINTER15,Email,472.2
ORD200560,2023-01-31,C33634,Monitor,4.0,588.85,Unknown,,Pending,TRK93168008,7,NO_COUPON,Email,2355.4
ORD200561,2023-01-31,C96822,Printer,2.0,494.78,Unknown,,Shipped,TRK89180077,2,NO_COUPON,Google,989.56
ORD200562,2023-10-06,C76675,Laptop,3.0,663.93,Unknown,,Returned,TRK28043915,6,FREESHIP,Email,1991.79
ORD200563,2023-12-12,C12039,Laptop,1.0,132.68,Unknown,,Returned,TRK68645763,1,SAVE10,Referral,132.68
ORD200564,2025-04-08,C93309,Desk,5.0,364.28,Unknown,,Cancelled,TRK99446987,5,WINTER15,Google,1821.4
ORD200565,2023-05-14,C62042,Tablet,5.0,307.98,Unknown,,Pending,TRK42605492,10,NO_COUPON,Facebook,1539.9
ORD200566,2024-04-18,C83223,Phone,4.0,162.71,Unknown,,Cancelled,TRK54339083,7,FREESHIP,Email,650.84
ORD200567,2024-09-30,C92575,Chair,5.0,492.94,Unknown,,Shipped,TRK53579227,10,FREESHIP,Email,2464.7
ORD200568,2023-03-10,C29072,Laptop,2.0,343.99,Unknown,,Delivered,TRK72334047,4,NO_COUPON,Google,687.98
ORD200569,2025-03-22,C25783,Desk,5.0,250.68,Unknown,,Shipped,TRK13289741,8,SAVE10,Instagram,1253.4
ORD200570,2024-12-27,C63727,Desk,2.0,362.14,Unknown,,Pending,TRK13611021,2,SAVE10,Instagram,724.28
ORD200571,2024-11-23,C42365,Tablet,1.0,214.08,Unknown,,Returned,TRK39563288,2,WINTER15,Google,214.08
ORD200572,2023-11-11,C27438,Printer,1.0,70.32,Unknown,,Returned,TRK69125497,4,WINTER15,Facebook,70.32
ORD200573,2023-01-25,C13205,Chair,5.0,421.42,Unknown,,Cancelled,TRK30686578,7,NO_COUPON,Instagram,2107.1
ORD200574,2024-01-24,C29685,Chair,5.0,384.69,Unknown,,Pending,TRK97733212,6,FREESHIP,Email,1923.45
ORD200575,2023-06-07,C74005,Chair,5.0,448.15,Unknown,,Returned,TRK61640534,7,SAVE10,Google,2240.75
ORD200576,2024-05-29,C14457,Laptop,5.0,79.08,Unknown,,Pending,TRK42517811,8,NO_COUPON,Facebook,395.4
ORD200577,2023-01-22,C77046,Tablet,4.0,185.41,Unknown,,Returned,TRK44401497,9,WINTER15,Google,741.64
ORD200578,2024-10-10,C50415,Monitor,5.0,566.07,Unknown,,Delivered,TRK41345634,6,SAVE10,Instagram,2830.35
ORD200579,2023-06-04,C73999,Tablet,2.0,187.88,Unknown,,Shipped,TRK67919507,4,WINTER15,Facebook,375.76
ORD200580,2023-11-14,C71076,Monitor,2.0,255.99,Unknown,,Delivered,TRK65148292,4,SAVE10,Instagram,511.98
ORD200581,2024-11-11,C44674,Laptop,1.0,627.34,Unknown,,Delivered,TRK87158684,1,NO_COUPON,Referral,627.34
ORD200582,2024-02-19,C15228,Tablet,3.0,474.14,Unknown,,Shipped,TRK33860620,8,WINTER15,Google,1422.42
ORD200583,2025-06-15,C27072,Chair,3.0,154.37,Unknown,,Delivered,TRK29750379,4,NO_COUPON,Instagram,463.11
ORD200584,2025-03-21,C15257,Chair,4.0,145.05,Unknown,,Delivered,TRK28779938,6,SAVE10,Google,580.2
ORD200585,2023-08-20,C91486,Tablet,4.0,67.08,Unknown,,Returned,TRK79617136,8,WINTER15,Google,268.32
ORD200586,2024-11-10,C17389,Monitor,1.0,522.08,Unknown,,Returned,TRK98857880,5,FREESHIP,Referral,522.08
ORD200587,2023-06-12,C18820,Monitor,5.0,514.6,Unknown,,Delivered,TRK91547425,10,FREESHIP,Instagram,
ORD200588,2024-12-10,C61849,Monitor,4.0,577.82,Unknown,,Delivered,TRK47613918,9,NO_COUPON,Google,2311.28
ORD200589,2025-02-10,C84041,Laptop,2.0,500.8,Unknown,,Delivered,TRK84920444,3,FREESHIP,Referral,1001.6
ORD200590,2023-09-10,C55757,Printer,2.0,461.13,Unknown,,Returned,TRK27356242,4,NO_COUPON,Email,922.26
ORD200591,2024-11-18,C18187,Laptop,1.0,605.28,Unknown,,Shipped,TRK50528185,3,FREESHIP,Referral,605.28
ORD200592,2024-04-23,C42306,Phone,3.0,204.27,Unknown,,Returned,TRK15499648,4,NO_COUPON,Google,612.81
ORD200593,2023-08-02,C51024,Monitor,1.0,489.8,Unknown,,Shipped,TRK31375086,4,FREESHIP,Facebook,489.8
ORD200594,2024-02-21,C40140,Phone,5.0,72.64,Unknown,,Cancelled,TRK12671989,7,NO_COUPON,Email,363.2
ORD200595,2025-01-10,C72596,Printer,2.0,385.16,Unknown,,Pending,TRK83870446,7,SAVE10,Email,770.32
ORD200596,2023-06-12,C91805,Desk,3.0,606.41,Unknown,,Returned,TRK34504030,7,FREESHIP,Facebook,1819.23
ORD200597,2024-11-25,C40538,Desk,2.0,211.82,Unknown,,Cancelled,TRK29821356,4,WINTER15,Email,423.64
ORD200598,2024-04-26,C60329,Desk,5.0,495.35,Unknown,,Pending,TRK59069987,5,NO_COUPON,Facebook,2476.75
ORD200599,2023-06-30,C28740,Chair,3.0,556.99,Unknown,,Cancelled,TRK33642221,4,FREESHIP,Facebook,1670.97
ORD200600,2023-05-26,C87051,Printer,1.0,72.31,Unknown,,Cancelled,TRK82056333,1,FREESHIP,Facebook,72.31
ORD200601,2023-10-02,C12479,Monitor,5.0,24.82,Unknown,,Shipped,TRK73935314,10,NO_COUPON,Referral,124.1
ORD200602,2024-03-05,C35852,Tablet,4.0,26.04,Unknown,,Pending,TRK64660134,5,SAVE10,Instagram,104.16
ORD200603,2024-10-04,C26223,Tablet,1.0,657.07,Unknown,,Pending,TRK50900547,4,SAVE10,Google,657.07
ORD200604,2025-06-22,C99214,Chair,3.0,32.62,Unknown,,Delivered,TRK81368481,6,NO_COUPON,Facebook,97.86
ORD200605,2024-05-10,C49605,Monitor,2.0,228.91,Unknown,,Shipped,TRK95620066,4,SAVE10,Referral,457.82
ORD200606,2024-11-06,C85018,Laptop,3.0,274.75,Unknown,,Cancelled,TRK54128886,3,SAVE10,Google,824.25
ORD200607,2025-05-31,C96434,Printer,4.0,634.05,Unknown,,Shipped,TRK56730647,6,SAVE10,Google,2536.2
ORD200608,2024-07-24,C32956,Laptop,5.0,543.16,Unknown,,Cancelled,TRK73140103,6,SAVE10,Instagram,2715.8
ORD200609,2025-01-27,C41137,Chair,3.0,449.13,Unknown,,Returned,TRK52732162,5,WINTER15,Referral,1347.39
ORD200610,2024-06-16,C60361,Desk,5.0,389.62,Unknown,,Returned,TRK83566924,7,FREESHIP,Facebook,1948.1
ORD200611,2023-04-21,C36688,Desk,1.0,305.17,Unknown,,Returned,TRK35720426,3,WINTER15,Referral,305.17
ORD200612,2023-06-02,C51811,Chair,3.0,445.12,Unknown,,Cancelled,TRK82377939,8,NO_COUPON,Google,1335.36
ORD200613,2024-12-19,C62405,Laptop,2.0,230.36,Unknown,,Returned,TRK14721763,4,WINTER15,Email,460.72
ORD200614,2024-03-08,C77363,Phone,1.0,96.81,Unknown,,Cancelled,TRK12439827,3,NO_COUPON,Referral,96.81
ORD200615,2025-03-07,C97218,Monitor,5.0,460.14,Unknown,,Returned,TRK52632065,10,WINTER15,Facebook,2300.7
ORD200616,2024-10-17,C43919,Tablet,3.0,601.6,Unknown,,Cancelled,TRK73113192,7,SAVE10,Facebook,1804.8
ORD200617,2024-02-08,C57093,Tablet,3.0,184.47,Unknown,,Cancelled,TRK75469057,4,NO_COUPON,Referral,553.41
ORD200618,2024-09-03,C50565,Tablet,1.0,411.34,Unknown,,Returned,TRK97981418,5,NO_COUPON,Instagram,411.34
ORD200619,2024-07-16,C38845,Laptop,1.0,532.89,Unknown,,Pending,TRK47637374,2,NO_COUPON,Referral,532.89
ORD200620,2024-03-27,C84834,Tablet,3.0,136.34,Unknown,,Returned,TRK90136001,8,SAVE10,Referral,409.02
ORD200621,2023-10-22,C37455,Phone,5.0,476.01,Unknown,,Delivered,TRK82685594,7,WINTER15,Google,2380.05
ORD200622,2024-11-02,C27078,Desk,5.0,236.38,Unknown,,Returned,TRK89314307,7,NO_COUPON,Facebook,1181.9
ORD200623,2023-06-16,C91941,Printer,,,Unknown,,Cancelled,TRK21330732,4,FREESHIP,Instagram,
ORD200624,2024-01-16,C25967,Tablet,5.0,341.96,Unknown,,Delivered,TRK88559278,6,NO_COUPON,Email,1709.8
ORD200625,2023-09-24,C22123,Tablet,1.0,672.89,Unknown,,Pending,TRK43250279,1,WINTER15,Email,672.89
ORD200626,2024-03-01,C45671,Tablet,2.0,657.48,Unknown,,Shipped,TRK18179773,5,SAVE10,Referral,1314.96
ORD200627,2023-08-06,C53334,Chair,3.0,498.68,Unknown,,Returned,TRK31724421,4,FREESHIP,Email,1496.04
ORD200628,2023-03-26,C18717,Printer,5.0,558.63,Unknown,,Pending,TRK58568806,8,FREESHIP,Referral,2793.15
ORD200629,2023-07-07,C50137,Phone,3.0,19.73,Unknown,,Pending,TRK91836131,3,NO_COUPON,Referral,59.19
ORD200630,2023-06-23,C51481,Monitor,5.0,248.84,Unknown,,Cancelled,TRK33437701,10,NO_COUPON,Instagram,1244.2
ORD200631,2024-08-31,C99128,Chair,3.0,46.11,Unknown,,Returned,TRK32426808,5,WINTER15,Referral,138.33
ORD200632,2023-05-02,C67260,Laptop,5.0,678.16,Unknown,,Delivered,TRK38229104,7,WINTER15,Facebook,3390.8
ORD200633,2024-04-10,C79533,Laptop,5.0,601.72,Unknown,,Cancelled,TRK54711422,5,WINTER15,Instagram,3008.6
ORD200634,2024-04-25,C66906,Printer,2.0,259.32,Unknown,,Delivered,TRK31633755,2,WINTER15,Referral,518.64
ORD200635,2023-12-13,C12818,Chair,3.0,63.68,Unknown,,Returned,TRK40879983,6,NO_COUPON,Facebook,191.04
ORD200636,2023-10-05,C60384,Laptop,4.0,371.07,Unknown,,Cancelled,TRK92080037,7,WINTER15,Facebook,1484.28
ORD200637,2024-09-29,C92294,Chair,4.0,306.35,Unknown,,Shipped,TRK23585765,7,WINTER15,Referral,1225.4
ORD200638,2023-10-15,C66840,Tablet,4.0,578.27,Unknown,,Delivered,TRK76929637,9,WINTER15,Email,2313.08
ORD200639,2023-01-20,C22534,Chair,1.0,529.19,Unknown,,Cancelled,TRK17415798,5,NO_COUPON,Referral,529.19
ORD200640,2024-02-27,C46509,Chair,2.0,587.49,Unknown,,Returned,TRK24241664,6,SAVE10,Referral,1174.98
ORD200641,2024-06-30,C71680,Printer,4.0,567.57,Unknown,,Pending,TRK47386650,9,WINTER15,Google,2270.28
ORD200642,2024-04-29,C15063,Chair,5.0,85.22,Unknown,,Cancelled,TRK10329390,7,FREESHIP,Email,426.1
ORD200643,2024-08-26,C77122,Laptop,1.0,438.37,Unknown,,Cancelled,TRK75814880,4,SAVE10,Referral,438.37
ORD200644,2023-11-15,C86524,Chair,2.0,366.23,Unknown,,Shipped,TRK62490506,2,WINTER15,Email,732.46
ORD200645,2023-01-02,C82990,Laptop,2.0,150.05,Unknown,,Cancelled,TRK68574801,4,SAVE10,Facebook,300.1
ORD200646,2023-10-27,C98761,Chair,4.0,498.51,Unknown,,Shipped,TRK43262630,4,SAVE10,Google,1994.04
