OrderID	Date	CustomerID	Quantity	UnitPrice	ShippingAddress	PaymentMethod	TrackingNumber	ItemsInCart	CouponCode	TotalPrice	RevenuePerUnit	CartUtilizationRate	IsHighValueOrder	OrderMonth	OrderYear	OrderDayOfWeek	HasCoupon	IsSuccessful	Product_Desk	Product_Laptop	Product_Monitor	Product_Phone	Product_Printer	Product_Tablet	ReferralSource_Facebook	ReferralSource_Google	ReferralSource_Instagram	ReferralSource_Referral	OrderStatus_Delivered	OrderStatus_Pending	OrderStatus_Returned	OrderStatus_Shipped
ORD200580	11/14/2023	C71076	2	255.99	Unknown	N/A	TRK65148292	4	SAVE10	511.98	255.99	0.5	0	11	2023	1	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200581	11/11/2024	C44674	1	627.34	Unknown	N/A	TRK87158684	1	NO_COUPON	627.34	627.34	1	0	11	2024	0	0	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
ORD200582	2/19/2024	C15228	3	474.14	Unknown	N/A	TRK33860620	8	WINTER15	1422.42	474.14	0.375	1	2	2024	0	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200583	6/15/2025	C27072	3	154.37	Unknown	N/A	TRK29750379	4	NO_COUPON	463.11	154.37	0.75	0	6	2025	6	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200584	3/21/2025	C15257	4	145.05	Unknown	N/A	TRK28779938	6	SAVE10	580.2	145.05	0.6667	0	3	2025	4	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200585	8/20/2023	C91486	4	67.08	Unknown	N/A	TRK79617136	8	WINTER15	268.32	67.08	0.5	0	8	2023	6	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200586	11/10/2024	C17389	1	522.08	Unknown	N/A	TRK98857880	5	FREESHIP	522.08	522.08	0.2	0	11	2024	6	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200588	12/10/2024	C61849	4	577.82	Unknown	N/A	TRK47613918	9	NO_COUPON	2311.28	577.82	0.4444	1	12	2024	1	0	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200589	2/10/2025	C84041	2	500.8	Unknown	N/A	TRK84920444	3	FREESHIP	1001.6	500.8	0.6667	1	2	2025	0	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
ORD200590	9/10/2023	C55757	2	461.13	Unknown	N/A	TRK27356242	4	NO_COUPON	922.26	461.13	0.5	1	9	2023	6	0	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200591	11/18/2024	C18187	1	605.28	Unknown	N/A	TRK50528185	3	FREESHIP	605.28	605.28	0.3333	0	11	2024	0	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200592	4/23/2024	C42306	3	204.27	Unknown	N/A	TRK15499648	4	NO_COUPON	612.81	204.27	0.75	0	4	2024	1	0	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200593	8/2/2023	C51024	1	489.8	Unknown	N/A	TRK31375086	4	FREESHIP	489.8	489.8	0.25	0	8	2023	2	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200594	2/21/2024	C40140	5	72.64	Unknown	N/A	TRK12671989	7	NO_COUPON	363.2	72.64	0.7143	0	2	2024	2	0	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200595	1/10/2025	C72596	2	385.16	Unknown	N/A	TRK83870446	7	SAVE10	770.32	385.16	0.2857	0	1	2025	4	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200596	6/12/2023	C91805	3	606.41	Unknown	N/A	TRK34504030	7	FREESHIP	1819.23	606.41	0.4286	1	6	2023	0	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200597	11/25/2024	C40538	2	211.82	Unknown	N/A	TRK29821356	4	WINTER15	423.64	211.82	0.5	0	11	2024	0	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200598	4/26/2024	C60329	5	495.35	Unknown	N/A	TRK59069987	5	NO_COUPON	2476.75	495.35	1	1	4	2024	4	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200599	6/30/2023	C28740	3	556.99	Unknown	N/A	TRK33642221	4	FREESHIP	1670.97	556.99	0.75	1	6	2023	4	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200600	5/26/2023	C87051	1	72.31	Unknown	N/A	TRK82056333	1	FREESHIP	72.31	72.31	1	0	5	2023	4	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200601	10/2/2023	C12479	5	24.82	Unknown	N/A	TRK73935314	10	NO_COUPON	124.1	24.82	0.5	0	10	2023	0	0	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200602	3/5/2024	C35852	4	26.04	Unknown	N/A	TRK64660134	5	SAVE10	104.16	26.04	0.8	0	3	2024	1	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200603	10/4/2024	C26223	1	657.07	Unknown	N/A	TRK50900547	4	SAVE10	657.07	657.07	0.25	0	10	2024	4	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200604	6/22/2025	C99214	3	32.62	Unknown	N/A	TRK81368481	6	NO_COUPON	97.86	32.62	0.5	0	6	2025	6	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200605	5/10/2024	C49605	2	228.91	Unknown	N/A	TRK95620066	4	SAVE10	457.82	228.91	0.5	0	5	2024	4	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200606	11/6/2024	C85018	3	274.75	Unknown	N/A	TRK54128886	3	SAVE10	824.25	274.75	1	1	11	2024	2	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200607	5/31/2025	C96434	4	634.05	Unknown	N/A	TRK56730647	6	SAVE10	2536.2	634.05	0.6667	1	5	2025	5	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200608	7/24/2024	C32956	5	543.16	Unknown	N/A	TRK73140103	6	SAVE10	2715.8	543.16	0.8333	1	7	2024	2	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200609	1/27/2025	C41137	3	449.13	Unknown	N/A	TRK52732162	5	WINTER15	1347.39	449.13	0.6	1	1	2025	0	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200610	6/16/2024	C60361	5	389.62	Unknown	N/A	TRK83566924	7	FREESHIP	1948.1	389.62	0.7143	1	6	2024	6	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200611	4/21/2023	C36688	1	305.17	Unknown	N/A	TRK35720426	3	WINTER15	305.17	305.17	0.3333	0	4	2023	4	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200612	6/2/2023	C51811	3	445.12	Unknown	N/A	TRK82377939	8	NO_COUPON	1335.36	445.12	0.375	1	6	2023	4	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200613	12/19/2024	C62405	2	230.36	Unknown	N/A	TRK14721763	4	WINTER15	460.72	230.36	0.5	0	12	2024	3	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200614	3/8/2024	C77363	1	96.81	Unknown	N/A	TRK12439827	3	NO_COUPON	96.81	96.81	0.3333	0	3	2024	4	0	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200615	3/7/2025	C97218	5	460.14	Unknown	N/A	TRK52632065	10	WINTER15	2300.7	460.14	0.5	1	3	2025	4	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200616	10/17/2024	C43919	3	601.6	Unknown	N/A	TRK73113192	7	SAVE10	1804.8	601.6	0.4286	1	10	2024	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200617	2/8/2024	C57093	3	184.47	Unknown	N/A	TRK75469057	4	NO_COUPON	553.41	184.47	0.75	0	2	2024	3	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200618	9/3/2024	C50565	1	411.34	Unknown	N/A	TRK97981418	5	NO_COUPON	411.34	411.34	0.2	0	9	2024	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200619	7/16/2024	C38845	1	532.89	Unknown	N/A	TRK47637374	2	NO_COUPON	532.89	532.89	0.5	0	7	2024	1	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200620	3/27/2024	C84834	3	136.34	Unknown	N/A	TRK90136001	8	SAVE10	409.02	136.34	0.375	0	3	2024	2	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200621	10/22/2023	C37455	5	476.01	Unknown	N/A	TRK82685594	7	WINTER15	2380.05	476.01	0.7143	1	10	2023	6	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200622	11/2/2024	C27078	5	236.38	Unknown	N/A	TRK89314307	7	NO_COUPON	1181.9	236.38	0.7143	1	11	2024	5	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200624	1/16/2024	C25967	5	341.96	Unknown	N/A	TRK88559278	6	NO_COUPON	1709.8	341.96	0.8333	1	1	2024	1	0	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200625	9/24/2023	C22123	1	672.89	Unknown	N/A	TRK43250279	1	WINTER15	672.89	672.89	1	0	9	2023	6	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200626	3/1/2024	C45671	2	657.48	Unknown	N/A	TRK18179773	5	SAVE10	1314.96	657.48	0.4	1	3	2024	4	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200627	8/6/2023	C53334	3	498.68	Unknown	N/A	TRK31724421	4	FREESHIP	1496.04	498.68	0.75	1	8	2023	6	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200628	3/26/2023	C18717	5	558.63	Unknown	N/A	TRK58568806	8	FREESHIP	2793.15	558.63	0.625	1	3	2023	6	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200629	7/7/2023	C50137	3	19.73	Unknown	N/A	TRK91836131	3	NO_COUPON	59.19	19.73	1	0	7	2023	4	0	0	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
ORD200630	6/23/2023	C51481	5	248.84	Unknown	N/A	TRK33437701	10	NO_COUPON	1244.2	248.84	0.5	1	6	2023	4	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200631	8/31/2024	C99128	3	46.11	Unknown	N/A	TRK32426808	5	WINTER15	138.33	46.11	0.6	0	8	2024	5	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200632	5/2/2023	C67260	5	678.16	Unknown	N/A	TRK38229104	7	WINTER15	3320.97	664.194	0.7143	1	5	2023	1	1	1	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200633	4/10/2024	C79533	5	601.72	Unknown	N/A	TRK54711422	5	WINTER15	3008.6	601.72	1	1	4	2024	2	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200634	4/25/2024	C66906	2	259.32	Unknown	N/A	TRK31633755	2	WINTER15	518.64	259.32	1	0	4	2024	3	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
ORD200635	12/13/2023	C12818	3	63.68	Unknown	N/A	TRK40879983	6	NO_COUPON	191.04	63.68	0.5	0	12	2023	2	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200636	10/5/2023	C60384	4	371.07	Unknown	N/A	TRK92080037	7	WINTER15	1484.28	371.07	0.5714	1	10	2023	3	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200637	9/29/2024	C92294	4	306.35	Unknown	N/A	TRK23585765	7	WINTER15	1225.4	306.35	0.5714	1	9	2024	6	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
ORD200638	10/15/2023	C66840	4	578.27	Unknown	N/A	TRK76929637	9	WINTER15	2313.08	578.27	0.4444	1	10	2023	6	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200639	1/20/2023	C22534	1	529.19	Unknown	N/A	TRK17415798	5	NO_COUPON	529.19	529.19	0.2	0	1	2023	4	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200640	2/27/2024	C46509	2	587.49	Unknown	N/A	TRK24241664	6	SAVE10	1174.98	587.49	0.3333	1	2	2024	1	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
ORD200641	6/30/2024	C71680	4	567.57	Unknown	N/A	TRK47386650	9	WINTER15	2270.28	567.57	0.4444	1	6	2024	6	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200642	4/29/2024	C15063	5	85.22	Unknown	N/A	TRK10329390	7	FREESHIP	426.1	85.22	0.7143	0	4	2024	0	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200643	8/26/2024	C77122	1	438.37	Unknown	N/A	TRK75814880	4	SAVE10	438.37	438.37	0.25	0	8	2024	0	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
ORD200644	11/15/2023	C86524	2	366.23	Unknown	N/A	TRK62490506	2	WINTER15	732.46	366.23	1	0	11	2023	2	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200645	1/2/2023	C82990	2	150.05	Unknown	N/A	TRK68574801	4	SAVE10	300.1	150.05	0.5	0	1	2023	0	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200646	10/27/2023	C98761	4	498.51	Unknown	N/A	TRK43262630	4	SAVE10	1994.04	498.51	1	1	10	2023	4	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200647	4/24/2025	C54409	3	339.39	Unknown	N/A	TRK67671316	7	FREESHIP	1018.17	339.39	0.4286	1	4	2025	3	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200648	1/18/2025	C89674	2	575.83	Unknown	N/A	TRK45902512	3	WINTER15	1151.66	575.83	0.6667	1	1	2025	5	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
ORD200649	12/23/2023	C45899	2	642.98	Unknown	N/A	TRK32932093	7	FREESHIP	1285.96	642.98	0.2857	1	12	2023	5	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200650	5/18/2023	C74499	2	372.23	Unknown	N/A	TRK93767278	7	SAVE10	744.46	372.23	0.2857	0	5	2023	3	1	1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200651	11/12/2024	C81192	3	646.34	Unknown	N/A	TRK76931118	5	NO_COUPON	1939.02	646.34	0.6	1	11	2024	1	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200652	6/5/2024	C71473	5	341.84	Unknown	N/A	TRK94857335	8	FREESHIP	1709.2	341.84	0.625	1	6	2024	2	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200653	2/25/2024	C59338	3	690.3	Unknown	N/A	TRK12902764	6	WINTER15	2070.9	690.3	0.5	1	2	2024	6	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200654	6/12/2023	C62661	3	382.37	Unknown	N/A	TRK25748100	8	NO_COUPON	1147.11	382.37	0.375	1	6	2023	0	0	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200655	3/14/2023	C22101	2	132.6	Unknown	N/A	TRK70711522	4	WINTER15	265.2	132.6	0.5	0	3	2023	1	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200656	1/18/2024	C51404	2	189.06	Unknown	N/A	TRK85682500	7	SAVE10	378.12	189.06	0.2857	0	1	2024	3	1	1	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200657	12/24/2023	C19384	4	87.79	Unknown	N/A	TRK33207064	6	FREESHIP	351.16	87.79	0.6667	0	12	2023	6	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200658	4/18/2025	C86864	2	46.36	Unknown	N/A	TRK15323191	4	SAVE10	92.72	46.36	0.5	0	4	2025	4	1	0	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200659	10/26/2024	C24301	2	642.04	Unknown	N/A	TRK55000075	4	WINTER15	1284.08	642.04	0.5	1	10	2024	5	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200660	10/19/2024	C43842	2	651.57	Unknown	N/A	TRK54084424	7	WINTER15	1303.14	651.57	0.2857	1	10	2024	5	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200661	2/28/2025	C63657	3	424.89	Unknown	N/A	TRK86378984	6	FREESHIP	1274.67	424.89	0.5	1	2	2025	4	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200662	1/28/2023	C98332	3	438.89	Unknown	N/A	TRK85744797	3	NO_COUPON	1316.67	438.89	1	1	1	2023	5	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200663	4/15/2024	C59774	1	72.6	Unknown	N/A	TRK87635135	6	FREESHIP	72.6	72.6	0.1667	0	4	2024	0	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200665	5/2/2023	C83653	4	231.26	Unknown	N/A	TRK32619935	6	WINTER15	925.04	231.26	0.6667	1	5	2023	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200666	8/31/2024	C35711	4	327.12	Unknown	N/A	TRK45281495	4	NO_COUPON	1308.48	327.12	1	1	8	2024	5	0	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200667	5/3/2023	C10477	1	466.42	Unknown	N/A	TRK41505339	5	SAVE10	466.42	466.42	0.2	0	5	2023	2	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200668	7/5/2024	C61257	2	253.67	Unknown	N/A	TRK25226070	3	WINTER15	507.34	253.67	0.6667	0	7	2024	4	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ORD200670	4/18/2024	C14576	4	539.2	Unknown	N/A	TRK21637540	8	FREESHIP	2156.8	539.2	0.5	1	4	2024	3	1	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200671	6/15/2023	C49282	5	50.74	Unknown	N/A	TRK88653901	7	WINTER15	253.7	50.74	0.7143	0	6	2023	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200672	5/9/2023	C14017	2	624.16	Unknown	N/A	TRK71009446	2	SAVE10	1248.32	624.16	1	1	5	2023	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200673	2/21/2023	C46504	2	372.92	Unknown	N/A	TRK95024356	7	SAVE10	745.84	372.92	0.2857	0	2	2023	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
ORD200675	8/6/2024	C97749	3	342.02	Unknown	N/A	TRK90233116	5	NO_COUPON	1026.06	342.02	0.6	1	8	2024	1	0	0	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ORD200676	6/23/2025	C90431	2	422.34	Unknown	N/A	TRK44151723	4	FREESHIP	844.68	422.34	0.5	1	6	2025	0	1	0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200677	4/3/2025	C56722	5	22.07	Unknown	N/A	TRK78778569	7	FREESHIP	110.35	22.07	0.7143	0	4	2025	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
ORD200678	11/24/2024	C40863	3	163.13	Unknown	N/A	TRK20553345	5	WINTER15	489.39	163.13	0.6	0	11	2024	6	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
ORD200679	2/2/2023	C40798	3	360.66	Unknown	N/A	TRK66106697	5	FREESHIP	1081.98	360.66	0.6	1	2	2023	3	1	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
